"","iso3c","date","value","indicatorID","indicator","iso2c","country","economy","oecs","caricom","lat","long","income","region"
"2232","HTI","2012",6.1887202769727,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2233","HTI","2011",5.09064025322373,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2234","HTI","2010",5.28582934043912,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2235","HTI","2009",4.47828723969386,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2236","HTI","2008",2.94283414872358,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2237","HTI","2007",2.90516001950421,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2238","HTI","2006",2.04741808708621,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2239","HTI","2005",1.39236374858695,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2240","HTI","2004",1.44156396236774,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2241","HTI","2003",0.524696644244294,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2242","HTI","2002",0.780286432759178,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2243","HTI","2001",1.28380039191165,"FI.RES.TOTL.MO","Total reserves in months of imports","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"2244","JAM","2018",4.76062308925447,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2245","JAM","2017",5.6957521859065,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2246","JAM","2016",5.52675266361166,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2247","JAM","2015",4.74928181293947,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2248","JAM","2014",3.69021804144268,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2249","JAM","2013",2.6862591074301,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2250","JAM","2012",2.8651670674912,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2251","JAM","2011",3.19618527225818,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2252","JAM","2010",4.17336287821776,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2253","JAM","2009",3.43153193533303,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2254","JAM","2008",1.93913718126618,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2255","JAM","2007",2.33164930289238,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2256","JAM","2006",3.43805517073028,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2257","JAM","2005",3.73477529706296,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2258","JAM","2004",3.62284062579785,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2259","JAM","2003",2.51400172127706,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2260","JAM","2002",3.52313944223146,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2261","JAM","2001",4.35030906931697,"FI.RES.TOTL.MO","Total reserves in months of imports","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"2262","KNA","2018",6.42446132023364,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2263","KNA","2017",7.06571441850678,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2264","KNA","2016",6.01128810738904,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2265","KNA","2015",5.61280236892943,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2266","KNA","2014",6.55874563083223,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2267","KNA","2013",9.1226394012396,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2268","KNA","2012",8.39995155681161,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2269","KNA","2011",7.3696609529584,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2270","KNA","2010",5.05386652112518,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2271","KNA","2009",3.98721905277466,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2272","KNA","2008",2.7536389105627,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2273","KNA","2007",2.93234558108453,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2274","KNA","2006",2.9056483007212,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2275","KNA","2005",2.6364462967822,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2276","KNA","2004",3.26819293566142,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2277","KNA","2003",2.54755799689322,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2278","KNA","2002",2.63137192177298,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2279","KNA","2001",2.40937895347535,"FI.RES.TOTL.MO","Total reserves in months of imports","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"2280","LCA","2018",2.96126624945872,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"2281","LCA","2017",3.51218723936381,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"2282","LCA","2016",3.46503288961456,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"2283","LCA","2015",3.76444839579112,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"2284","LCA","2014",3.13253914452924,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"2285","LCA","2013",3.12023511805192,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"2286","LCA","2012",3.42925041362617,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"2287","LCA","2011",3.00499463862932,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"2288","LCA","2010",2.9301379256345,"FI.RES.TOTL.MO","Total reserves in months of imports","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
